id,category,query1,query2,label
15583,其他,该奖项是以最高法院法官奥康纳的名字命名的。,奥康纳法官是以他的名字命名的。,1.0
15584,其他,因此，邮政业务的利润增加到大约6.5亿美元，国家的技术收益达到6.5亿美元。,邮政业务的利润和国家的技术收益都增加了大约6.5亿美元。,1.0
15585,其他,另一种方法可能是安排停运时间，以避免在高电力需求期间发生任何停运。,我们可以在低需求期间安排停运。,1.0
15586,其他,尼安德特人与现代人类几乎没有共同之处的消息应该受到布拉德利作品的崇拜者的欢迎。,有消息说，现代人与尼安德特人的关系并不密切。,1.0
15587,其他,在承认她丈夫的策略可能使克林顿不会坐火车离开华盛顿后，马塔林预测，总有一天，在历史书中，你(卡维尔)会回顾你帮助发动这场战争的那一天，并后悔你曾经这样做过。,马塔林认为卡维尔永远不会放弃他的行动。,0.0
15588,其他,布什处决了他，所有的美国人和洛克希德公司的董事会都可以安然入睡！,布什不能参与处决他的决定。,0.0
15589,其他,第二次，我打算在里奇兰学院做这件事，我们只是和另一个朋友在一起，结果我们只是抽着烟，骑着车，好像找不到那个地方似的。,第二次我能在里奇兰学院做这件事。,0.0
15590,其他,归根结底，邓拉普并不是一个短期的思想家。,归根结底，这一切都是关于邓纳普在短期内的思考。,0.0
15591,其他,你必须支付该团体的费用(每年10美元)才能使用这些服务；之后，你可以免费获得30分钟的法律咨询，无论是面对面的还是通过电话进行的。,这些服务对每个人都是免费的，不需要付费。,0.0
15592,其他,设想方案C和D以最近发表的能源部赞助的报告“清洁能源未来设想方案”为基础(实验室间工作组，2000年；另见Brown等人，2001年)。,这些设想基于最近发表的DOE赞助的报告，该报告侧重于减少二氧化碳的排放。,0.0
15593,其他,被赠与者不能继续在福利事务中有代表权，即使在很好地进行代表权之后，宪法或法律效力的挑战变得明显。,受赠者总是在福利事务中代表人民。,0.0
15594,其他,这份反导弹保险政策会不会再次唤醒一场冷战时期的对抗，瞧，过去10年来，这场对抗被认为是死路一条。,冷战时期的问题会从这种反导弹哲学开始吗？,1.0
15595,其他,他们会知道的“,他们会注意到的。,1.0
15596,其他,在Konak Meydane以北，Ataturk Caddesi(也被称为Kordon)沿着海滨行驶到3公里(2英里)以外的Alholak渡口。,Ataturk Caddes不沿着海滨行驶。,0.0
15597,其他,Funchal的新旅游区证明了当地旅游业的雄心。,当地的旅游业正在努力改进。,1.0
15598,其他,第一份报告和命令还排除了一项现行规则的例外情况，该规则允许手机持牌人在某些情况下限制其持牌手机竞争对手的转售。,蜂窝许可证持有者以前可以限制其产品竞争对手的转售。,1.0
15599,其他,在从这名妇女那里诱使信息之后，卢打了虐待老人的热线电话。,卢打了热线求助。,1.0
15600,其他,多卡斯在适当的时候回答了这个问题。,多卡斯接了电话。,1.0
15601,其他,他曾经关心过的那些人，他可以在一只皮肤晒得黑黑的、冷酷无情的手指上列出：她的表妹梅雷迪思；她的儿子雪莉他在奇卡莫加死于一次呼吸急促和下一次雪莉的弟弟博伊德之间，博伊德也逃到了摩根的身边，在袭击者职业生,他非常关心他遇到的每一个人。,0.0
15602,其他,嗯，你知道吗，我也希望这个预算过程能影响到他们，因为，呃，当我长大的时候，我没有,我们将帮助他们的预算，所以他们没有意义，试图学习如何做到这一点。,0.0
15603,其他,哦，是的，它们是一样的。波罗点点头，轻轻地拍下了我的照片，又把它们锁起来了。,“这些照片完全一样，”波罗大声说，他把它们从我手里拿出来，锁在画后面的大保险柜里。,0.0
15604,其他,马里兰州下雨了，这辆车开往索尔布里。,马里兰州太热了。,0.0
15605,其他,Fateh Sagar湖在Pichola的北端乘船到达，但您也可以通过愉快的驾车经过布干维尔花园和Lakshmi Vilas宫的丁香花园到达那里。,Fateh Sagar湖可以乘船到达，也可以驱车很短的车程到达。,1.0
15606,其他,在这一过程中，环境保护局发布了许多关于数据可用性的通知，并与许多行业利益攸关方、行业协会、环境团体、州和其他相关方举行了其他会议。,与此同时，环境保护局还主持了与行业利益相关者、行业协会和环境团体等的会议。,1.0
15607,其他,邮政局答复说，这些信息不存在。,邮政部门否认有任何消息。,1.0
15608,其他,它还催生了一种全新的商业模式，以戴尔电脑(Dell Computer)为例，这一模式正在重塑整个个人电脑行业。,以戴尔(Dell)为例的商业模式正在重塑个人电脑行业。,1.0
15609,其他,国王十字勋章。,除了国王十字车站以外的任何地方。,0.0
15610,其他,从大厅，一个柱廊通向一个巨大的低矮风格(柱子支撑着屋顶)大厅，由两排保存完好的色彩的纸莎草柱装饰而成，并一直延伸到阿更希斯三世的宫廷。,单列纸莎草纸上的颜色已显着褪色。,0.0
15611,其他,社会科学研究理事会公报，第60期(1949年)。,该公报发表于1949年。,1.0
15612,其他,我们帮助刺激了政府使其成为一个有人情味的人。,我们需要政府的配合,0.0
15613,其他,“新闻周刊”(NewsWeek)提供了一篇库纳纳朋友的文章，他说自己是个很难读懂的人。,“新闻周刊”的那篇文章登在头版。,0.0
15614,其他,ARL的绩效指标衡量了ARL当前的工作与该机构的长期目标的相关性，并为ARL的领导者提供了生产率和质量的指标。,ARL性能指标被证明可以提高生产率和质量。,0.0
15615,其他,哦，但是当我涂上油漆的那一刻，我仍然感觉很好，即使它有凹痕，我确实是这样做的。,我不喜欢在有凹痕时画画。,0.0
15616,其他,当地裁缝在为男性和女性量身定制服装方面都是专家，他们也擅长模仿式样。,当地裁缝最不擅长生产定制服装。,0.0
15617,其他,第七站(耶稣再次跌倒)：在Via Doloroseand市场街Souk Khan ez-Zeit的十字路口，根据传统信仰，耶稣第二次落在鳄鱼的重压下。,耶稣再次落在第七站，在多洛雷斯的十字路口。,1.0
15618,其他,本州岛是东京、京都和大阪的主岛，气候温和，冬季异常寒冷，夏季炎热潮湿。,东京、京都和大阪都有相同的天气模式。,0.0
15619,其他,据“时代周刊”报道，目前有40个州的高中开设了婚姻教育选修课。,在美国，婚姻教育选修课对高中是有益的。,0.0
15620,其他,这是马戏团的第一条规则。,这是马戏团成员的基本规则。,1.0
15621,其他,很难看出，向一些福利索赔人(其索赔要求不对适用的法规提出质疑)提供免费法律服务，而不向其他人提供法律服务，如何超出了合法立法选择的范围。,很容易弄明白为什么有些人会变得冷漠，而有些人却不会。,0.0
15622,其他,该遗址仍然是一个积极的挖掘和新的发现正在进行中的所有时间。,去年夏天洪水泛滥时，该地区已不再是一个活跃的挖掘地点。,0.0
15623,其他,你去过那里吗？,我知道你从没去过那里。,0.0
15624,其他,重大的不遵守案例。,不遵守问题被分类，其中一个是“重大实例”。,1.0
15625,其他,他重新考虑了他的信念，即没有精神错乱，怀疑这种感觉本身是否不是幻觉的一种形式。,他认为这种感觉可能是一种幻觉。,1.0
15626,其他,卡丹走得更近了。,卡丹搬到了很远的地方。,0.0
15627,其他,纽约州共和党人乔治·帕塔基(GeorgePataki)表示，他将要求州体育委员会调查这场比赛。,有一场比赛可能会受到体育委员会的审查。,1.0
15628,其他,在加拉塔萨雷广场左转，在英国领事馆沿Me？̲UtietCaddesi再次左转，您将到达佩拉帕拉斯酒店，该酒店建于1892年，为东方快车乘客提供住宿。,您将到达始建于1878年的布达佩斯大酒店。,0.0
15629,其他,玛格丽特·撒切尔是印度的总理，英迪拉·甘地，嗯，在印度，那么多女人都是国家元首，而我，你知道，我们一直在说，哦，是的，我们觉得有一天会有一位妇女成为总统，但我有一个问题，她们是否真的会去做这件事，我想,我们的现任总统是一位黑人女性。,0.0
15630,其他,最滑稽的！,太可笑了。,1.0
15631,其他,微笑的伯奈特我不知道你是不是还记得他,我比你年轻。,0.0
15632,其他,就在马里兰州,不是在马里兰州。,0.0
15633,其他,OMB的信息和监管事务办公室根据环境保护局提供的信息批准了最终规则，认为其符合命令的要求，包括一份计划中的管制行动文件，其中说明了该规则的理由，并对该规则的成本和预算影响进行了评估。,最后的规则是由OMB的信息和监管事务办公室批准的。,1.0
15634,其他,你的CarboMedics阀门，他说，他的眼睛闪闪发光，很漂亮。,“你的头发真漂亮，”他说。,0.0
15635,其他,我想是长得好看吧？卡特先生笑着说，这使汤米直冲到头发的根部。,卡特先生的声明使汤米脸红了。,1.0
15636,其他,刺穿所有的老人花了很长时间，当装甲兵竖起长矛时，尖利的尖头从老人张开的嘴中闪闪发光。,没有人死亡，也没有老人被扣押。,0.0
15637,其他,维奇奥桥自1345年以来完好无损，是佛罗伦萨的第一座桥，也是仅几个世纪以来的第一座桥。,维奇奥桥自1345年以来一直处于完美的状态。,1.0
15638,其他,最高法院法官鲁思·巴德·金斯伯格(RuthBader Ginsburg)估计，在美国，每五个需要法律代理的低收入人群中，就有四个人得不到律师代理。,露丝·巴德·金斯伯格认为穷人很难得到他们所需要的帮助。,1.0
15639,其他,但事情并不总是这样。,以前不是这样的。,1.0
15640,其他,哦，是的，他们是我喜欢的，但不幸的是，他们没有足够的这些，国家地理的特别，那些也很棒,我喜欢，但他们只有几个。,1.0
15641,其他,例如，正厅的天花板上有印度教的图案，西边的孔雀嘴上叼着蛇。,大厅的天花板上有画。,1.0
15642,其他,该机构说，帮助不知情的人填写小文件的系统可以在全州范围内实施。,这个系统帮助人们支付罚款。,0.0
15643,其他,“来吧，让医生看看你的脸，”奈命令道。,奈告诉他让人看看他的脸。,1.0
15644,其他,是的，你知道，呃，他是不是会因为我买了这个而对我大喊大叫，你知道的，他不是个大喊大叫的人，但是,他不在乎我买什么，从不检查。,0.0
15645,其他,任何人告诉我，我会看到德鲁·伦尼活在一个‘踢’，我曾直截了当地说，他是一个尖刻的骗子！德鲁的部分原因在于他的感官和现在。,如果有人告诉我会看到德鲁·伦尼还活着，我会说他是个诚实的人。,0.0
15646,其他,法律服务部正试图为这对老年夫妇取回这笔钱。,这对老年夫妇在没有法律代理的情况下自行收回了这块土地。,0.0
15647,其他,我们可以自由地爱上整个国家，这永远是一种光荣的一生的爱情。,人们一生都爱着这个国家。,1.0
15648,其他,小岛屿发展中国家婴儿的父母过去曾受到错误的指控。,小岛屿发展中国家儿童的父母以前曾受到过错误的指控。,1.0
15649,其他,然而，向外国人出售资产会影响国家的消费和投资能力。,外国人购买资产会影响国家的消费和投资能力。,1.0
15650,其他,以巴黎为首都，他将自己的统治扩展到了中世纪。,他大部分时间都呆在他的首都巴黎。,0.0
15651,其他,呃2，010要好得多,2010年太可怕了。,0.0
15652,其他,乔恩同情那些注定要死的野兽。,乔恩同情这些野兽。,1.0
15653,其他,拟议规则制定中的分析提供了第603(B)(1)和(2)节所要求的资料，说明了拟议行动的理由及其目标和法律依据。,建议中提出的行动是有理由的。,1.0
15654,其他,只要金融主要是国内事务，人们在银行挤兑中想要的就是本地货币-而且，你猜怎么着，政府就能随心所欲地印制自己想要的东西。,万一发生银行挤兑，这个国家可能会用光钱。,0.0
15655,其他,穆斯林统治在很大程度上是宽容的，并在圣地的基督教-穆斯林联合保护国的帮助下和平地持续了近四个世纪。,基督徒和穆斯林共同努力保护圣地。,1.0
15656,其他,压倒性的共识是他不会。,每个人都认为他会的。,0.0
15657,其他,我突然想到，我要下到村子里去，抬头看看鲍尔斯泰因(Bauerstein)。,我不知道鲍尔斯坦是谁，我也不想知道。,0.0
15658,其他,“好吧，”塔彭斯若有所思地说。,塔彭斯想过了。,1.0
15659,其他,是啊，非常严重，臀部受伤之类的事情，是啊，这迫使很多人离开这场比赛。,很多人因伤退出比赛。,1.0
15660,其他,这里的鳄鱼养殖场是件稀奇古怪的事。,鳄鱼养殖场有点奇怪。,1.0
15661,其他,这在一个小镇上是闻所未闻的你知道你通常不会联想到这一点,这在小城镇里很常见。,0.0
15662,其他,朱莉娅·斯威尼(Julia Sweeney)选择把她哥哥生病的故事带到舞台上，然后放到银幕上；波琳·凯尔(Pauline Kael)没有做出这样的决定，这就是为什么拉什莫尔导演韦斯·安德森(Wes A,朱莉娅·斯威尼的哥哥是健康的缩影。,0.0
15663,其他,西奈半岛的旅游开发主要是沿着东海岸，那里的海岸与亚喀巴湾的水域相接，尽管两个度假胜地之间可能有许多英里的距离。,度假胜地之间的距离有时可达数英里。,1.0
15664,其他,它将两者配置得相对无痛。,这两种配置都相对无痛苦。,1.0
15665,其他,克林顿总统将这次谈判与1996年福利法案的谈判进行了比较，并表示他将接受一项妥协计划。,克林顿总统根本不想妥协。,0.0
15666,其他,最好的季节是二月到五月，当你能够看到许多美丽的鹿(梅花鹿)，黑鹿，树懒熊，野牛或野牛(最大的野牛)，野猪，Kanha的独特的巴拉辛加(12分)沼泽鹿，还有大量的猴子。,五月到九月是游览的最佳时间，如果你在五月之前来，你可能不会看到太多。,0.0
15667,其他,研究人员是通过同行评议程序挑选出来的。,研究人员是通过同行评议程序挑选出来的。,1.0
15668,其他,相反，与堕胎问题一样，小组成员赞扬了解决旧问题的新技术。,新技术解决了老问题。,1.0
15669,其他,那人走过课间，一边走一边喘着粗气。,这个男人经过课间休息时喘不过气来。,0.0
15670,其他,太棒了！其他问题。,所有问题都得到了回答。,0.0
15671,其他,都柏林是个年轻的城市。,都柏林是一座古老的城市。,0.0
15672,其他,这辆车是由一个穿着皮革马裤和夹克的墨西哥人驾驶的，他穿着一件红衬衫。,一个穿着皮裤和红色衬衫的墨西哥人开着马车。,1.0
15673,其他,像第一个，这是一个相当电影的时刻，但它并没有工作得很好。,有一个像第一个电影一样的时刻，但它并没有起到同样的作用。,1.0
15674,其他,我知道有些人，我认识那些人，我的意思是，我知道他们也是人，我知道他们应该有吃的，有水喝。,我认为那些人不是人类，应该让他们挨饿。,0.0
15675,其他,他仍然是爱尔兰万神殿中受人尊敬的人物。,他被认为是爱尔兰人的耻辱。,0.0
15676,其他,这座房子本身可以追溯到16世纪。,房屋建于16世纪。,1.0
15677,其他,卡丹比前一天更聪明地回到了勇士的宫廷。,当卡丹回到勇士的宫廷时，他比前一天更聪明了。,1.0
15678,其他,这里有许多鸭子、沼泽鸡和天鹅，这条运河被18世纪桥梁的非常独特的曲线所跨越。,在横跨运河的18世纪的桥梁附近，可以看到许多鸟类。,1.0
15679,其他,通过采用选举语言(投票、选举、公民投票)，并鼓励选民和政客将Vote.com视为公众向其领导人交付授权的工具，莫里斯正试图使Vote.com实际上成为人们投票的场所。,您可以通过登录Vote.com联系到您的候选人。,0.0
15680,其他,你总是随身带着它吗？汤米好奇地问。,汤米真的很想知道。,1.0
15681,其他,那是什么？圣多罗用刀戳它，问道。,当San‘doro用他的刀戳它的时候，他问它是什么。,1.0
15682,其他,丹佛野马队将在另一场比赛中接待纽约喷气队。,野马队将在丹佛与喷气机队比赛。,1.0
15683,其他,嗯，我想是的。嗯，七二五分。,我想七点二十五分就够买更多的酒了。,0.0
15684,其他,(特蕾莎修女非常关心动物。),特蕾莎修女喜欢动物。,1.0
15685,其他,唯一可供使用的住房是棚屋或帐篷，道路通常是崎岖的。,道路泥泞不堪，只有棚屋或帐篷可供居住。,1.0
15686,其他,我们没有违反任何规则。,没有任何规则被打破。,1.0
15687,其他,阿德林回到了一个更轻松的版本，他的传统战斗立场，没有那么优雅，但更多的功能。,阿德林躺下了。,0.0
15688,其他,他把几张皮一起倒在一起，然后喝了这些东西，迫使自己忍受着从喉咙里流下来的痛苦。,他喝的东西让他难以下咽。,1.0
15689,其他,全世界也对意大利美食充满敬畏之情。,全世界都讨厌意大利菜。,0.0
15690,其他,这项检讨包括(1)检查电脑系统的一般控制和应用控制，3(2)测试该等控制是否得到遵守，以及,无法学习计算机控制。,0.0
15691,其他,我只是想感谢你们让马克·艾伦·斯塔马蒂成为一个论坛，让他制作一个关于(稍微扭曲的)世界的搞笑-而且常常是富有洞察力的-卡通。,谢谢你让马克·艾伦·斯塔马蒂做他的滑稽卡通片。,1.0
15692,其他,在1970年的一项研究中，两位外国画家询问了十几岁的男孩对绘画的偏好。,20世纪80年代后期的一项研究询问了老年妇女对两位当地艺术家的偏好。,0.0
15693,其他,民间信仰,民间信仰。,1.0
15694,其他,微型政府似乎什么都不需要-没有新的预算项目，也没有新的官僚机构-但它当然要付出代价。,从预算项目中可以看出，微观政府看起来很昂贵，因此它的昂贵也就不足为奇了。,0.0
15695,其他,是啊，他在斯特拉斯堡和巴黎之间不是很远,他正在从斯特拉斯堡去巴黎的路上。,0.0
15696,其他,是啊，你在那儿玩得很开心,你在那儿玩得很开心。,1.0
15697,其他,LSC在开启一个规划时代时犯下的最愚蠢的错误之一是，我们没有花时间和精力让我们组织内的其他办公室和单位了解我们所做的工作的重要性，以及他们在帮助促进和发展世界级交付系统方面的重要作用。,法律事务委员会没有让该组织的部分成员了解他们的目的。,1.0
15698,其他,一位著名的评论家称这个故事是粉饰。,一位评论家认为这个故事是粉饰的。,1.0
15699,其他,我从来没有，我也从来没有想过他是如何连续三、四年赢得年度最佳艺人的。,我从来不明白他是怎么多次获得那个奖的。,1.0
15700,其他,然而，芬克尔斯坦的书中最有争议的部分是最后一章，他在这一章中解释了为什么戈德哈根的书如此重要。,芬克尔斯坦从来没有写过自己的书。,0.0
15701,其他,在塞林岛，这条河分成两部分，环绕着宁静的小镇和15世纪城堡的废墟。,这条河径直流过苏林岛的城镇。,0.0
15702,其他,此类报告应包括过去24个月内使用这种权力的背景情况，并应提供给拨款委员会、参议院政府事务委员会和众议院政府改革委员会。,报告将提交参议院政府事务委员会。,1.0
15703,其他,而且这是非常，非常需要一个职业。,我进入这个职业是因为我想要一份有保障的工作。,0.0
15704,其他,从顶部的一排排座位上，你可以欣赏到阿卡迪亚大道(ArcadianWay)的壮丽景色，这座城市的富丽堂皇的ί主街曾经排列着精美的雕像，夜晚由油灯照亮。,夜晚，油灯照亮了大街上的街道。,1.0
15705,其他,好的，那是，呃，当孩子们还小的时候，嗯，我们经常做预算，嗯，事情是这样的，而且只有一份收入，所以我们不得不看着我们在做什么。,我们从来没有试过做我们自己的预算。,0.0
15706,其他,从那时起，直到1812年，勇敢的瑞士探险家约翰·L·伯克哈特(JohnL.Burckhardt)重新发现了佩特拉，它几乎完全被遗忘了。,直到1812年，当瑞士探险家约翰·L·伯克哈特(JohnL.Burckhardt)再次发现它时，佩特拉几乎完全被遗忘了。,1.0
15707,其他,这些模式的预测与从气压计获得的观测浓度相结合使用。,气压计无法提供模型的任何浓度。,0.0
15708,其他,其次，1998年“资产促进独立法案”授权联邦政府资助一个为期5年的示范项目，以评估对某些低收入储蓄者的配套激励措施的有效性。,1998年的“资产促进独立法”并未授权联邦为一项为期5年的示范项目提供资金。,0.0
15709,其他,呃，我们是怎么做的，这有点困难,这很容易，因为我很清楚这是怎么做的。,0.0
15710,其他,比利牛斯山脉的巨大屏障构成了与西班牙的边界。,比利牛斯山脉与西班牙之间形成了一道强大的屏障。,1.0
15711,其他,另一个影响环境的因素是机构的组织结构。,该机构没有组织结构。,0.0
15712,其他,在1995年的关键设计评审中，该项目完成了3070份初始工程图纸，约占最终所需图纸的26%。,在1995年的关键设计评审中，大约完成了300张图纸。,1.0
15713,其他,这就是为什么你的牙医质问你，给你的牙龈加橡胶，用过量含氟牙膏刷牙，并戴上夜班护具来控制你的瘀伤(这会使牙齿松动，在牙齿和牙龈之间打开口袋，等等)。,这就是为什么你的牙医解雇夜班警卫和特殊牙膏作为不必要的原因。,0.0
15714,其他,是的，嗯，我们有多米诺比萨饼，我们有必胜客，还有其他几个小的，小凯撒和胡安比萨饼，它们都在我住的一般设施里，所以我可以，但是我最喜欢的一家没有送餐。,我最喜欢的披萨店也送到离我住的地方很近的地方。,0.0
15715,其他,每个主要功能(投递、邮件处理、运输和窗口服务)都使用类似的方法和技术进行。,它们对所有主要功能都使用类似的方法。,1.0
15716,其他,现在，他发送给国会的背景材料已经公布，媒体开始关注琳达·特里普是否篡改了她的磁带，斯塔尔的代理人和检察官是否不适当地拘留了莱温斯基，或歪曲了他们在1月1日对她的待遇。,国会拒绝了他关于此案的背景材料。,0.0
15717,其他,他们正在为它建造一个新的大厅，将只用自然材料和手工建造，但这是一个需要很长时间才能完成的项目。,新的大厅是用木头和岩石建造的。,0.0
15718,其他,去吧，我的侄子。,我希望我侄子能离开。,1.0
15719,其他,其中包括布拉克的“吉他手”(1914)、马蒂斯的拼贴画“国王的悲伤”(1952)、达利的“六幅钢琴图像”(1931年)和安迪·沃霍尔的“十首lize”(1963年)。,博物馆里有1000件著名的作品。,0.0
15720,其他,了解审计人员确定的与遵守这些法律和条例有关的控制措施，可以帮助审计人员评估非法行为的风险。,这些控件帮不上什么忙。,0.0
15721,其他,美国劳工统计局(BLS)公布了一项关于单位劳动和资本投入产出的官方衡量标准-多要素生产率。,更多的劳动力产出与更高的生产率直接相关。,0.0
15722,其他,从事对称多任务的操作系统。,操作系统可以多任务。,1.0
15723,其他,格拉德斯通的土地，建于1620年，仍然有其时期的店面在路边。,格拉德斯通的土地是一个非常新的，现代的发展。,0.0
15724,其他,将目前全世界装置的年度更换需求加到“晴空法”规定的预计年度更换需求之后，到2005年将产生17 600至20 600立方米/年的更换催化剂需求。,由于“清除天空法”，预计2005年更换催化剂的数量将增加。,1.0
15725,其他,亚历山大·索尔仁尼琴(AlexanderSolzhenitsyn)在莫斯科一家医院的心脏重症监护病房。,亚历山大·索尔仁尼琴(AlexanderSolzhenitsyn)发现自己在莫斯科的一家医院里。,1.0
15726,其他,本指南中提出的想法也可能为联邦CIO社区内的进一步讨论提供基础。,指南中的想法没有任何意义。,0.0
15727,其他,看到这一点真是一场暴动,看那部电影很有趣。,0.0
15728,其他,爱琴海沿岸最繁荣的城邦之一是公元前264年以来统治的别加慕。阿塔利德王朝。,佩加姆是爱琴海最繁荣的城邦。,0.0
15729,其他,你好公主。,你好，女士。,1.0
15730,其他,其中包括硼砂。,不包括硼烷。,0.0
15731,其他,而且，忠实于我以前的职业，在我写这篇文章的时候，我正在赶在编辑迈克尔·金斯利(MichaelKinsley)指定的最后期限之前完成任务。,我可以随时提交这篇文章。,0.0
15732,其他,众所周知，个人的行为受到其赔偿安排的性质的影响。,在黑猩猩身上做的测试证明了这一点。,0.0
15733,其他,哪些公司应该抵制？,这些公司理应受到抵制。,0.0
15734,其他,当我丈夫做生意的时候，他有一位顾客说他必须使用信用卡，因为他每个月的消费都超过收入，而且他对此非常认真。,我丈夫的一个顾客说他花的比赚的多。,1.0
15735,其他,城堡岩石和亚瑟的座位是熔岩流的遗骸，在它们周围的两座火山变成休眠和寒冷之后，熔岩流变硬了。,熔岩从火山喷出，直接流入大海。,0.0
15736,其他,乔恩睡着了又睡着了，直到巨大的红太阳升起，把老太阳涂成了猩红。,乔恩断断续续地睡着，直到太阳把旧的染成鲜红色。,1.0
15737,其他,另一个原因是，它的尺寸适合大多数传光器、窗户和墙壁。,大小适合大多数传送器，窗户和墙壁。,1.0
15738,其他,农场工人的收入和住房通常都依赖于他们的雇主。,农场工人是忠诚于他们的雇主，因为他们从他们那里得到了什么。,0.0
15739,其他,不，呃，我可以说这对我来说也有一段时间了，我，呃，我让我的妻子对此有了动力。,我已经设法使我的妻子对此有了动力。,1.0
15740,其他,机构评论和我们的评估,我们的评估和机构评论。,1.0
15741,其他,当然不是。,当然了。,0.0
15742,其他,她是滑稽过头、引人注意、有时歇斯底里(安东尼·托马西尼(Anthony Tommasini)、“纽约时报”(The New York Times)，还是只是个迷人的喜剧演员(查尔斯·伊斯伍德(Char,有些人喜欢纽约的彼得·戴维斯(PeterDavis)的歌剧，有些人则不喜欢。,1.0
15743,其他,是啊，我想你知道他们能不能做得够多,是的，而且我相信你知道如果他们做的够多的话,1.0
15744,其他,两个多世纪以来，这些人一直把Nueva Tabarca作为他们的家，尽管他们钓鱼不好，也没有医生、牧师和校长。,没有人想住在新塔巴卡，因为他们钓鱼不是很好。,0.0
15745,其他,少数犹太家庭仍然住在贫民区。,不是所有的家庭在犹太人区都是基督徒。,1.0
15746,其他,外来农业工人不是H-2A临时工人，他们的就业受到29 U.S.C.“移民和季节性农业工人保护法”(MSWPA)的保护。,“移民和季节性农业工人保护法”保护外国农业工人。,1.0
15747,其他,我，我在得克萨斯州的一个小镇长大，我年轻的时候不是这样的,我在德州长大的那个小镇肯定不是那样的。,1.0
15748,其他,还应指出的是，减少安装控制技术以满足某一特定战略所需的时间可能会影响合规成本，因为这将加快其安装速度。,安装将加快。,0.0
15749,其他,FEMA在美国的团队,在美国，FEMA的团队,1.0
15750,其他,Milne说，她可能会要求监管她的组织的董事会在11月份之前给她时间，以便从其他来源寻求资金。,Milne说她想要一个11月的最后期限。,1.0
15751,其他,是啊，他们还在外面,他们还在外面。,1.0
15752,其他,根据“联邦法案”，爱尔兰议员现在伦敦任职。,“联合法”的目的是确保英国人继续占主导地位。,0.0
15753,其他,兰斯是“国王之酒的生产中心”，也是法国国王从中世纪到19世纪早期加冕的大教堂的所在地。,兰斯为国王做了酒。,1.0
15754,其他,娜塔莉亚/林肯开始摆弄他/她的大礼帽。,林肯把他的帽子弄得乱七八糟。,1.0
15755,其他,霍尔说，它为律师与客户打交道提供了前端。,Hall说它根本不提供前端,0.0
15756,其他,行政部门有效执行“政府绩效和成果法”,这一行为涉及到政府的表现。,1.0
15757,其他,就在过去几天的“纽约时报”(NewYorkTimes)上，沃尔特·古德曼(WalterGoodman)将Crossfire形容为CNN的呼喊节目，莫琳·杜德(MaureenDowd)将费拉罗的职责总结,沃尔特·古德曼不喜欢Crossfire,1.0
15758,其他,是的，你喜欢在哪里露营？,也许我们可以一起去露营。,0.0
15759,其他,我们现在有点不受欢迎了，把舷梯堵住了。,我们不受欢迎，不会堵住舷梯。,1.0
15760,其他,佛蒙特州最高法院授予同性恋更多的合作伙伴权利。,佛蒙特州最高法院授予了更大的伙伴关系权利。,1.0
15761,其他,控制可以很有趣。,控制是有压力的。,0.0
15762,其他,鸟类都移动得很快，并保持接近的距离，每一个人做一个或另一个。,鸟类要么行动迅速，要么保持接近。,1.0
15763,其他,问题是我不知道怎样才能选一个做伴娘。,我不想让朋友不高兴。,1.0
15764,其他,浓密、茂盛的苔藓在整个过程中茁壮成长。,美丽的苔藓到处生长。,1.0
15765,其他,可能是吧。,我也这么想。,1.0
15766,其他,检方声称，7月16日(星期一)，犯人化装成英格尔索普进入了村里的药店。,英格尔索普先生走进村里的药店。,0.0
15767,其他,这两个世界相遇并融合在一起，从这两个世界中走出来的，就是书中所说的“道恩格斗”。,如果世界以不同的方式开始，世界就不会一样了。,0.0
15768,其他,他们就像是一块石头和一个坚硬的地方,这种尴尬和困难的情况是由于沟通和利益的冲突而产生的。,0.0
15769,其他,在那里，在知识分子、书呆子和文艺工作者中间，你会发现，除了健康之外，什么也没有。,喜欢读书的人是极不正常的。,0.0
15770,其他,当然，并不是花园里的每一样东西都是玫瑰色的。,花园里不是玫瑰色的东西是危险的。,0.0
15771,其他,鉴于其一致的结果和广泛适用于一般美国人口，六城市和加勒比国家联盟的数据在效益分析中特别重要。,由于其结果和适用性，六城数据具有相当重要的意义。,1.0
15772,其他,财务报告和综合财务报告一词用于指一份文件，该文件将包括财务报表，但也将包括管理讨论和分析部分、计划业绩计量报表、所需补充信息或未列入财务报表的必要补充管理信息或其他补充财务和管理信息等项目。,财务报告和合并报告仅包含税务信息。,0.0
15773,其他,我不知道该怎么找出真相。,我可以说我想在这件事上蒙在鼓里。,0.0
15774,其他,作为一个独立的管理机构，委员会不受1995年“无资金授权改革法”第二章的约束。,由于它是一个独立机构，委员会可以无视“无供资的任务改革法”的要求。,1.0
15775,其他,这座巨大的主坛是献给亚历山大的圣凯瑟琳的，它展示了圣徒殉难的一些场景，这些场景出现在一系列镀金的嵌板上。,改变存在，显示场景的圣凯瑟琳亚历山大的殉难。,1.0
15776,其他,你已经监视过他们了。,你在露天接近他们。,0.0
15777,其他,是的，这是最基本的，我是说当你好的时候,理解这么简单的事情并不难。,0.0
15778,其他,这是另一种游戏，其中的经验教训和大量的闲钱是被推荐的。,这个游戏有可用的课程。,1.0
15779,其他,怀特可能是对的-世界确实需要一场革命-但他太匆忙了。,怀特只相信现状。,0.0
